epoch,categorical_accuracy,categorical_mean_squared_error,loss,lr,val_categorical_accuracy,val_categorical_mean_squared_error,val_loss
0,0.08998472184645176,1526.6183124442089,3.6865176992370858,0.0010000000475,0.18627278130670435,587.62106453604235,2.8250326141537232
1,0.24821454403935297,422.23049359845089,2.5222400021439237,0.0010000000475,0.28571137993958801,311.52735536934938,2.3401535311291495
2,0.29787734137550176,256.70749674662773,2.2653340330271847,0.0010000000475,0.3038800892404554,243.97866070412792,2.2306187017720753
3,0.31624719788607092,216.57558796229398,2.1809176919283901,0.0010000000475,0.32644237729060621,230.38510522836717,2.163692589022379
4,0.32313815299821641,200.32854264917691,2.1488010159255779,0.0010000000475,0.33021443550583857,210.50926116400515,2.12657307596935
5,0.33606575911326736,188.4509856836039,2.0931154502320117,0.0010000000475,0.33637538858131466,191.77079509095532,2.1025959385607864
6,0.33382376877319841,179.07025874315411,2.096523557471774,0.0010000000475,0.33693362589312054,203.24171023323314,2.0924908239972337
7,0.34217247052167082,166.41191824040152,2.0615091942659709,0.0010000000475,0.33642737009075774,164.63148842791099,2.0726514253809798
8,0.3440370293498608,155.82850111128323,2.0469864120346832,0.0010000000475,0.34005478323217225,153.53882607042362,2.0516334463417674
9,0.34332962672010525,154.07609428170187,2.0503671651523834,0.0010000000475,0.3365403737401621,155.69147098434286,2.0490096448998463
10,0.3506070545614477,143.40364422803847,2.0111617417494836,0.0010000000475,0.34754917907544136,135.53843951822751,2.0286492847599678
11,0.35069067747752253,133.38861477289677,2.0069754974369785,0.0010000000475,0.35261851778533976,138.6336920605639,2.0066768285198258
12,0.35526732127748983,127.45811186585051,1.9827345551340563,0.0010000000475,0.35684485059578264,137.61520712756882,1.9878838639839738
13,0.35466388244902036,129.54114916721505,1.9910459669222411,0.0010000000475,0.35840429955991188,136.08524505818943,1.9840738955431736
14,0.35584137827015722,121.49933093373701,1.9778152641646902,0.0010000000475,0.35260721745951934,122.56047518441102,1.9816478176446974
15,0.3598530052100844,118.7033609978339,1.9583213313667187,0.0010000000475,0.36051746587622424,127.00529105509665,1.9605981844137279
16,0.35946427310565776,114.69761594183974,1.9575755742683048,0.0010000000475,0.35912526189071753,122.48586548057547,1.9627945088828094
17,0.36037056114266769,112.94646330088875,1.9567745734797457,0.0010000000475,0.36458107338315832,132.69211493386288,1.9610245848043437
18,0.36299224322337237,113.17561655624954,1.9406208239477973,0.0010000000475,0.36270295433824556,119.36398892670087,1.9413422107127516
19,0.36550770196752502,100.26935980086679,1.9237942204839575,0.0010000000475,0.36532463657898662,111.54366024553349,1.9344641401261304
20,0.3655438633515613,105.52998193550793,1.9265547468724853,0.0010000000475,0.36616538306764884,111.2154569984336,1.9366674810150073
21,0.36367026455078033,101.78470111618748,1.9354194315919444,0.0010000000475,0.35550236847776218,104.02873237619536,1.9538337902692735
22,0.3679689187778778,99.878446537085537,1.914939975539369,0.0010000000475,0.36897465085215103,105.23542934826848,1.9122145897164264
23,0.36878028451542866,99.299109001290546,1.9049908928484223,0.0010000000475,0.37413891232383562,101.93609412629735,1.9037868505730549
24,0.37097029339939996,93.8561509594428,1.8996877947684405,0.0010000000475,0.36888198830133972,101.14561871825084,1.909932907697409
25,0.36869666204389923,92.527376094979715,1.9084980115116639,0.0010000000475,0.368242387804325,99.046089783488711,1.9052140415426086
26,0.36926393941720514,91.627978600863912,1.903025364392128,0.0010000000475,0.37464290844867792,93.457908473891123,1.8893523123782119
27,0.37456154615255982,84.606119380930437,1.8756123455441367,0.0010000000475,0.37314222137797137,97.921249927086023,1.8914713404343635
28,0.37345637155247757,88.938205093785513,1.8845593115594905,0.0010000000475,0.36956000893525692,91.638515261021894,1.8941312391035312
29,0.37492993763850241,89.42290914272067,1.8793011704606486,0.0010000000475,0.37445758322258271,94.140594323808088,1.8840561021199373
30,0.37502486107599764,85.838050054764125,1.8706732659749599,0.0010000000475,0.37026289103637161,91.234220251832198,1.8918180666277118
31,0.37268794733399707,84.571000083676381,1.8802792663221428,0.0010000000475,0.37670183277784497,91.477724609056352,1.8700160047034944
32,0.37473783190395499,86.38749362318498,1.876711236975358,0.0010000000475,0.37544975404878789,89.69820381519618,1.8782682588106123
33,0.37552433638769006,81.240986850850618,1.8635433299871504,0.0010000000475,0.37726459076054625,90.107952239974296,1.8698815797280013
34,0.37838106529524901,78.85540725194754,1.8503524915699743,0.0010000000475,0.37442368139159421,90.736385453572424,1.8793243827000439
35,0.37497513926185683,80.402715422586496,1.86555043723532,0.0010000000475,0.37379312175626117,84.198990254527345,1.8741853752113469
36,0.37946138017075159,76.269854761855697,1.8459983688550234,0.0010000000475,0.37583170575145319,86.831764936447144,1.8727726798353446
37,0.38247405389114897,76.208611306896643,1.8373774086660872,0.0010000000475,0.37897772482442971,84.348267810156926,1.8609651708375299
38,0.37921277197135661,77.483112717016212,1.8492568728462893,0.0010000000475,0.37820252079098776,80.834402328601598,1.8606436915500066
39,0.37771660514478184,75.500870137410971,1.8569785066322382,0.0010000000475,0.37639898372934089,81.974246479588643,1.8593200961559087
40,0.38104568953516943,76.282913506173287,1.8434613133671744,0.0010000000475,0.38055073407640888,82.483085708857146,1.8499256748003721
41,0.38187739587342256,76.853314659475998,1.836863876953899,0.0010000000475,0.37675155487649481,86.252013673503527,1.8600643308464269
42,0.37946590020150162,73.144872937680432,1.8332261307996327,0.0010000000475,0.38009871970995512,78.204705862839631,1.8465774915667879
43,0.37743861637209364,76.545551712871458,1.8535789769133975,0.0010000000475,0.38035636759743202,79.432740442223647,1.8451274064389505
44,0.38071797909059502,73.134548759403543,1.8410026089672826,0.0010000000475,0.37958116333282649,80.558390995625373,1.84516647522091
45,0.38311817413440469,73.530443129220842,1.8299717110068245,0.0010000000475,0.38171693079867058,77.101996877597458,1.8370955609194135
46,0.37619783725758443,74.06987224103159,1.8594200291041827,0.0010000000475,0.37772338531537952,78.033577826540906,1.847888225302776
47,0.38452845868745683,68.26702732473683,1.8199891465091478,0.0010000000475,0.37271280796544931,76.030815837064623,1.8620660691955493
48,0.38117451371896238,69.869844797687492,1.8344419368127081,0.0010000000475,0.3801687822670527,76.826394888836901,1.8432776471310981
49,0.38688119218144612,67.400409898140552,1.8042455590141133,0.0010000000475,0.380903304921272,72.284918118206022,1.8343511010411246
50,0.38272492183919171,73.836510920794879,1.8257448684628652,0.0010000000475,0.38238139121586495,76.010272071583458,1.8343210302844537
51,0.38316111600911135,75.314242570098656,1.8265092569205528,0.0010000000475,0.3817982928102796,76.121133045108905,1.8364684620165312
52,0.38730834575641127,68.638146801467158,1.8033600995819439,0.0010000000475,0.38355436825097888,79.918840857849489,1.8309533944562397
53,0.38027500531909575,67.473089385324272,1.833656812553474,0.0010000000475,0.38430019183560032,71.570577550901717,1.8242724809555564
54,0.38595682382583618,65.991178930517023,1.814836304483664,0.0010000000475,0.38333288139190197,72.277561577948291,1.823722886299461
55,0.38527428236098732,70.490042133376818,1.8190562484656996,0.0010000000475,0.38452393840776139,72.564893531344097,1.8198884298807112
56,0.38232940974198548,66.189676541986216,1.8224542224890861,0.0010000000475,0.3840086431662621,70.91442927227385,1.819857400328561
57,0.38738292864654966,65.314904760204811,1.8046353968629405,0.0010000000475,0.38138695955632124,72.626496141451923,1.8257073405818893
58,0.38309557374949105,65.539286887162049,1.8167251871992125,0.0010000000475,0.38109315074713529,71.583116348148252,1.8251178758241111
59,0.38610146811725415,63.515099620904444,1.8077069153933649,0.0010000000475,0.38386399723891712,68.631639962122378,1.8163166460103237
60,0.38250795549097377,66.053751298237529,1.8234231184661247,0.0010000000475,0.38544604738814164,69.631475141338626,1.8135014241805794
61,0.38801348774842831,62.961655493425582,1.7990218881775486,0.0010000000475,0.38532626312359419,69.149241476041894,1.8124568311582032
62,0.38949835419583717,64.121383999867774,1.7955081309225223,0.0010000000475,0.38569917576054114,69.340247005010852,1.8080669937384157
63,0.38608338719407242,62.843996411220552,1.8054186295637937,0.0010000000475,0.38636815684863091,70.452174635092803,1.8119393779156032
64,0.38481096690409505,66.593203199507229,1.8102318941835571,0.0010000000475,0.38617152964300644,69.075450161049645,1.8076700862666017
65,0.38832085775233682,59.35619618329342,1.7931106090545654,0.0010000000475,0.38673880799431221,68.238023949551405,1.8068403446588994
66,0.38722246278939781,63.687276276597544,1.8032165095743531,0.0010000000475,0.38778296025883324,66.002377526145565,1.7992530642944191
67,0.39018993638011323,56.820358224657667,1.7875639286274556,0.0010000000475,0.38721342303018869,64.987309709226892,1.8028364073405119
68,0.38953677577306661,58.50270541933385,1.7890683991527785,0.0010000000475,0.38847680212062979,62.392056767439783,1.800922726958919
69,0.39372468645504383,61.929381882376205,1.7681403086834135,0.0010000000475,0.38749367124923373,65.791630474508239,1.8039639252182407
70,0.38929720818640795,61.111715232131019,1.7910922365996604,0.0010000000475,0.38691283349916872,64.664587277785685,1.8021026075882103
71,0.38798862711697601,60.66930637659776,1.7942085702834665,0.0010000000475,0.38705521797081166,67.55282004550989,1.7972391084156629
72,0.38497143297462871,59.586230696954708,1.8063090491977682,0.0010000000475,0.38804512915506001,62.750610157242825,1.7985410735829064
73,0.39149173676327476,57.137511740863182,1.7764090524368468,0.0010000000475,0.38806320943809636,62.423408354523644,1.7918730430785113
74,0.39146461664990195,57.185332589616067,1.7771987570071845,0.0010000000475,0.38911640240426282,63.876661087419649,1.7890844140246263
75,0.39353258080940545,59.959384218320643,1.7734911367119355,0.0010000000475,0.38931754869820112,61.675437938626459,1.7896739344039225
76,0.39221269957418942,54.01505205056548,1.7730917169541334,0.0010000000475,0.38806094952941228,64.042446375319955,1.793027192567584
77,0.39065777103201016,54.962202614986808,1.7817207911987578,0.0010000000475,0.38748011113920189,61.097992087605462,1.7926590492446552
78,0.39255397066225017,53.711111074415768,1.7668167328493123,0.0010000000475,0.38908928209529003,60.227245615888606,1.7876919102554958
79,0.39060126890501712,54.605936225814865,1.7773095384986988,0.0010000000475,0.3896610793926551,59.762367110548269,1.786986646760335
80,0.38614440988526993,53.959639721241089,1.7881522613948739,0.0010000000475,0.39040012268220609,60.781742589570456,1.7812350945711706
81,0.38645403903324449,56.73979580146316,1.790458487155614,0.0010000000475,0.39056284773676947,59.723543670695264,1.7810979247946728
82,0.39212229662977144,52.39782894937975,1.7679891734248414,0.0010000000475,0.39008371267014302,58.059292988162618,1.7811848681980216
83,0.39087699766233031,52.030203628938352,1.7717026585895292,0.0010000000475,0.39002947141205213,59.625974178598717,1.7796688950431661
84,0.39111430487797766,52.233824662775298,1.7756154162360263,0.0010000000475,0.38864178749285905,61.501756143882908,1.7880092748309662
85,0.38884971441972227,54.025274347149384,1.7830334041169833,0.0010000000475,0.39193697131476707,57.492385891997444,1.7759692852423128
86,0.39487506326528038,52.28589673158946,1.7507133796846668,0.0010000000475,0.39175842489006979,61.196571974452752,1.7801728200229654
87,0.39198895293090108,50.654421592598027,1.7656331956386566,0.0010000000475,0.39110978495391857,58.106478735342229,1.7745515440984103
88,0.39222173947565309,51.534522512078567,1.7673994654829577,0.0010000000475,0.3893220689423329,54.413712713342861,1.7838196184014932
89,0.391521117621077,52.510290043735274,1.7667291592584304,0.0010000000475,0.39049278590872633,56.278727772839026,1.7767740051330985
90,0.39352580062102588,52.184722358543148,1.7609974330820162,0.0010000000475,0.39151207731063153,57.947313234885726,1.778987442252175
91,0.39358908268745302,52.418522294424029,1.7612939762898447,0.0010000000475,0.39179910607369245,57.416427096489791,1.7704807336404387
92,0.39354388125969858,49.895164389172145,1.7564498930102601,0.0010000000475,0.39159344062031309,57.224958420226571,1.7716624985731302
93,0.39040690239047665,50.770541789139088,1.7699214996756687,0.0010000000475,0.39138777335318858,58.6844987249033,1.7730253949085681
94,0.39067585142173744,49.324109998978408,1.7639052274688047,0.0010000000475,0.39236638403379831,55.959083715031426,1.7655787207630766
95,0.39463323514757409,52.660182489415625,1.7538656653538525,0.0010000000475,0.39231666269976656,55.88127857674278,1.7659278797932627
96,0.38403124292881219,51.829936514606338,1.7903689380761831,0.0010000000475,0.39270765487291365,55.971188524884653,1.7661379503179564
97,0.39123182923384098,52.276580787786152,1.7644648076810814,0.0010000000475,0.39255623014417068,54.760787349185399,1.7651886625619948
98,0.39189402983126037,49.446547031971605,1.7585102562972641,0.0010000000475,0.39394391399223649,55.501288109292275,1.7624251805512603
99,0.39333821550402837,51.470067587274357,1.7533231999253884,0.0010000000475,0.3928409991052384,54.031812807682876,1.7670107577751815
100,0.3943620268833381,48.649919576178306,1.7547322481799523,0.0010000000475,0.3901582954002451,54.272327229629553,1.7697199612927039
101,0.39362976412002115,47.145654875936259,1.7547814732235201,0.0010000000475,0.39291332157102005,55.374523085313079,1.7642220634264707
102,0.39341053722297376,50.478513495663186,1.7540067752961042,0.0010000000475,0.39048148529839688,54.751803499417541,1.7647447453762866
103,0.39400719588084548,50.915021352523269,1.7536835815570804,0.0010000000475,0.39372694689718235,54.704742167331723,1.7659372829594304
104,0.39369530629073235,48.876326712048424,1.7528159474700618,0.0010000000475,0.39357778209490535,54.869137380174351,1.7566861087780863
105,0.39310994731853571,48.052718327978631,1.7531325078095912,0.0010000000475,0.39231214240228929,52.579303583125792,1.7609960699991849
106,0.3962378858239668,48.732850598762596,1.74416592112589,0.0010000000475,0.39197539214516025,54.903219299413138,1.7612458851570729
107,0.39801204147657515,50.018819643944717,1.7359507874827966,0.0010000000475,0.39346477876557373,52.496472112603293,1.7572053907025686
108,0.39491122468488027,50.082384179059531,1.7471163527493261,0.0010000000475,0.39361846331409167,53.429099267450894,1.7572273068610125
109,0.39504682845247102,47.091722773196871,1.7452690985436086,0.0010000000475,0.39483212146170099,53.875732234383541,1.7554003180922642
110,0.39427388461222229,48.491127092613524,1.7454998897197422,0.0010000000475,0.39284325883610438,52.223450864983057,1.7642314361501708
111,0.3952863958968752,45.674655864233046,1.7406441472595233,0.0010000000475,0.39444112937746301,49.783672933931285,1.7535440467991521
112,0.39796231987581615,49.374514089137101,1.7378685990779668,0.0010000000475,0.39623562659099165,49.509747705482354,1.7511457634427383
113,0.39533611742650693,48.490137017854359,1.7481432523676206,0.0010000000475,0.39478692024732831,52.26867950759241,1.7521294429364807
114,0.39853411836456287,43.608910525755554,1.7295303398783282,0.0010000000475,0.39306474661983565,51.30184602566721,1.7604556766500905
115,0.38969046106842081,47.474321102612343,1.7674268902343895,0.0010000000475,0.39663339827680927,53.06293393006473,1.7473752677867407
116,0.39817250591118181,46.755905525781088,1.7323908307956339,0.0010000000475,0.39550336260072938,50.708514128067044,1.748308012479814
117,0.39581073256907429,48.161846077954287,1.7443831777800238,0.0010000000475,0.39450893126125836,49.83022126932417,1.7503041016173533
118,0.3917200035795676,46.386729713982781,1.7555341404064744,0.0010000000475,0.39465809643695349,50.043685058136262,1.7490975565159235
119,0.39784027655611176,46.077398366105868,1.7383064473301244,0.0010000000475,0.39366818557277783,50.990817323220377,1.7519376218176685
120,0.39865390168667408,46.379260223207723,1.7280014568410795,0.0010000000475,0.39539939869275242,49.377054352606677,1.7485428412660493
121,0.39311220777845612,43.804201058883372,1.7465479558862764,0.0010000000475,0.39265793368113638,52.062791518351347,1.7536969265960567
122,0.39884826788114192,43.301647166790424,1.7252290108038872,0.0010000000475,0.39617686396851459,49.958887007754285,1.743268303910986
123,0.39922569973087541,43.488747145082613,1.7241428264712377,0.0010000000475,0.39417670146164291,47.999014542182479,1.749813977460019
124,0.39880984607274889,43.90126191965151,1.7279227523217622,0.0010000000475,0.39556664500501104,50.647899030216557,1.7486935558068724
125,0.39883018706465106,44.771608662633739,1.7240334700143991,0.0010000000475,0.39626952634150769,50.543083785115108,1.7452309693527677
126,0.3958220329482402,43.620866268375323,1.7389959419826335,0.0010000000475,0.39510333015270049,49.524056189384552,1.7482391580192456
127,0.39989920081415153,42.419708680992763,1.720655607864225,0.0010000000475,0.39473493870232157,49.364597026374291,1.7433531001245777
128,0.39908783564561878,44.265273538580374,1.7207601896902827,0.0010000000475,0.39597797767216947,48.000298330351391,1.7402700517228793
129,0.39624918623869632,46.089550838834633,1.7420885089189171,0.0010000000475,0.39588531465903104,48.240457938508371,1.7396852019863083
130,0.40131852565986731,43.444393205471997,1.7145621772313175,0.0010000000475,0.39662435807305474,50.393559750622948,1.7466492338510573
131,0.39824256837937028,42.151879034136243,1.7277106326918044,0.0010000000475,0.39492026476416214,49.094177127168969,1.7448041909918865
132,0.40029245319827361,42.769362056169989,1.7159413392333256,0.0010000000475,0.39540844010567039,49.474849939346313,1.7457296501196085
133,0.3970763725284176,45.060488583933484,1.7293723330861914,0.0010000000475,0.39501292694155526,49.09714473019352,1.7444894049218844
134,0.39893641079240311,42.722124266880506,1.7241596167724855,0.0010000000475,0.39727299850709685,48.583421492918013,1.7383726865124305
135,0.39662209809324339,46.08774723955441,1.7343133295350541,0.0010000000475,0.39676900247116365,50.953277531131071,1.7443510153128594
136,0.39628082755641891,44.613629605007624,1.7355175180480702,0.0010000000475,0.39669442013226147,49.701822035921502,1.7393097614331576
137,0.39902681298998488,43.257010660905543,1.7226812757000434,0.0010000000475,0.39684358472115672,47.349027252567126,1.736815886167467
138,0.39770693212818703,43.081918517238769,1.7298267451703975,0.0010000000475,0.39486602315043495,48.569962643069125,1.7438483575363433
139,0.40027663296617583,44.437423151546561,1.7186567459015403,0.0010000000475,0.39915789743809826,46.789411102672751,1.7341826818438875
140,0.39636896991644383,46.49696695178676,1.7330641056586564,0.0010000000475,0.39720745637194921,47.488475839676319,1.7428167014247193
141,0.39998282335680824,43.603579052450549,1.7192833021034204,0.0010000000475,0.3968955659638726,47.504976642018001,1.7385829506455288
142,0.40029019341406219,42.685239906385007,1.7166934196875032,0.0010000000475,0.39722101673092647,48.52851295357388,1.7351184828753687
143,0.39388063221920933,45.251096275797323,1.7435870244565612,0.0010000000475,0.39516209220615944,45.420201396742982,1.7400017871492517
144,0.39685262517385667,42.335143746368068,1.7295122958879767,0.0010000000475,0.39617234377772825,46.949051299214645,1.7353163031518886
145,0.39736792167786483,40.503934778290891,1.722093312581001,0.0010000000475,0.39708767251638355,46.348747013150081,1.7380893975851928
146,0.39743346377744881,40.079997413482758,1.7289492108087836,0.0010000000475,0.39894319062514633,45.621883375974711,1.7325187112095817
147,0.39631472816046209,41.609932114443517,1.7307924266931265,0.0010000000475,0.39739278175808079,46.018959668627218,1.7332598117484683
148,0.3954898027929884,43.49727206710984,1.7397848193429251,0.0010000000475,0.39530221666242743,46.441624659484781,1.7371835892126497
149,0.39874204411782627,43.056284836055553,1.7222721475689964,0.0010000000475,0.39727751852006504,45.965820974268034,1.7312782062551002
150,0.40134112552910828,41.791788734940184,1.7113369397445624,0.0010000000475,0.39732497909188558,45.7488654302811,1.7316840195712724
151,0.39900421336968928,41.225057942948361,1.7176983535716528,0.0010000000475,0.39726621783860827,46.996221218871618,1.7350231269663445
152,0.4005478413726663,40.5456466928729,1.7158760304667215,0.0010000000475,0.39691138632044304,46.085118772021907,1.7358787694239104
153,0.40139988792042175,39.555887015167457,1.7101584560546783,0.0010000000475,0.39810696416723418,47.263036048497675,1.7348462494005736
154,0.39866520172798547,46.41745995586129,1.7257208933693697,0.0010000000475,0.39572032934014723,46.281089687973335,1.7369384742864276
155,0.40105635701258596,39.540620166390497,1.7108911084531315,0.0010000000475,0.39789903825393441,43.413391811466447,1.7283818034681899
156,0.39954436977609531,41.79904809245631,1.7183059512288588,0.0010000000475,0.39779507448821194,45.906457938129407,1.7336745006087857
157,0.39806402312827283,39.149996360688334,1.7181824455682304,0.0010000000475,0.39843467528751758,47.973462232968686,1.7284518217130038
158,0.4023400770593657,45.426097988086553,1.7157988346277386,0.0010000000475,0.39642773134753928,45.635337552335777,1.7301289461962079
159,0.4028915338805012,39.671168735317515,1.6996894986646556,0.0010000000475,0.39800526111037748,45.476951741517873,1.7302377531238273
160,0.39976811700618353,39.607934225644016,1.715893162605586,0.0010000000475,0.39804368256313422,44.494551039396434,1.7279885658785381
161,0.39852281764754249,39.64713743122779,1.7185653604584832,0.0010000000475,0.39790355752006634,43.979306804109584,1.7274752277747543
162,0.39882114627409665,44.363991242035475,1.7227721085554091,0.0010000000475,0.39816120594099769,45.162637038703181,1.7272424581227268
163,0.40066084432857985,40.450210635374724,1.7141813396838514,0.0010000000475,0.39815442593043632,44.311137219601996,1.7285015669813588
164,0.39951046814070679,40.613362888803344,1.7213785227272562,0.0010000000475,0.39866294201490132,45.224942635949304,1.7268233876808732
165,0.39925056036232764,42.175358977195472,1.7223341584490137,0.0010000000475,0.39866972181208093,44.830707197257617,1.725688012659123
166,0.40019074967908974,41.478332715557983,1.7176016091162378,0.0010000000475,0.3984527551971358,44.959151492056243,1.7229423874317888
167,0.40004610528098083,42.882227647204957,1.7168184764914409,0.0010000000475,0.39970257455096325,45.56172477445056,1.7236664393352152
168,0.39773857325030965,40.84641917679361,1.7230759584533855,0.0010000000475,0.39821092745284759,44.994356577749187,1.7290795855135224
169,0.3992370002522958,45.946174156551997,1.7237840340359398,0.0010000000475,0.39846631520047676,46.191900310908977,1.7233629040331147
170,0.39897483197843259,42.897659450271533,1.7234563679569945,0.0010000000475,0.39831941100037466,43.635516034674815,1.726082977076419
171,0.40230843650626114,38.591704661422241,1.7098139036526827,0.0010000000475,0.39916015752460055,46.390350384330979,1.7219634258092731
172,0.40009808650591494,40.369541941792981,1.7186685545916773,0.0010000000475,0.39860417971249695,44.549332827116253,1.7238372194454039
173,0.39965963308523833,40.646339470845135,1.7175484345181176,0.0010000000475,0.39866294167704686,44.505537129529621,1.72243118229231
174,0.40324184538569824,37.970469941494002,1.7017249824892648,0.0010000000475,0.39883470777111008,46.764276833124548,1.7238697702674137
175,0.39693398768335653,42.921699904741139,1.7328126180854788,0.0010000000475,0.40040771668523478,43.336472621254252,1.7213523631164169
176,0.40221577326195906,40.297343964508435,1.7121707306272376,0.0010000000475,0.40026307257163496,46.250673531632437,1.7211004775862135
177,0.39943136584218192,41.274255081833402,1.7176731049587732,0.0010000000475,0.40030375391529399,42.905036364221914,1.7212020384952391
178,0.39708315196996086,40.004321289304336,1.7246995915376486,0.0010000000475,0.3992573406040526,44.195521024360289,1.7269168257144301
179,0.40438996161154178,39.491732622707943,1.696198483497829,0.0010000000475,0.39931384226871847,43.061331519932622,1.7223565456121803
180,0.4044170826851326,41.3469321942557,1.7005688199564495,0.0010000000475,0.39996248208039703,42.340077372752397,1.7181661086321447
181,0.39892737037526677,39.81559179477874,1.7208373910060646,0.0010000000475,0.40013650774528986,44.61233903556564,1.7217290875166298
